"m_date","m_open_split_adjusted","m_high_split_adjusted","m_low_split_adjusted","m_close_split_adjusted","m_volume_split_adjusted","m_close_dividend_and_split_adjusted"
2018-11-20,265.35998535156250,267.00000000000000,263.14999389648440,264.11999511718750,136021300,234.90464782714844
2018-11-21,265.85998535156250,267.14999389648440,265.01000976562500,265.01998901367190,75563700,235.70506286621094
2018-11-23,263.17999267578125,264.82000732421875,263.07000732421875,263.25000000000000,42807900,234.13088989257812
2018-11-26,265.77999877929690,267.75000000000000,265.33999633789060,267.50000000000000,79981400,237.91075134277344
2018-11-27,266.33999633789060,268.39999389648440,265.66000366210940,268.39999389648440,75502400,238.71124267578125
2018-11-28,269.60000610351560,274.57998657226560,268.32998657226560,274.57998657226560,127629600,244.20761108398438
2018-11-29,273.70999145507810,275.54998779296875,272.42999267578125,273.98001098632810,82346400,243.67402648925780
2018-11-30,273.80999755859375,276.27999877929690,273.45001220703125,275.64999389648440,98204200,245.15924072265625
2018-12-03,280.27999877929690,280.39999389648440,277.51000976562500,279.29998779296875,103176300,248.40559387207030
2018-12-04,278.36999511718750,278.85000610351560,269.89999389648440,270.25000000000000,177986000,240.35649108886720
2018-12-06,265.92001342773440,269.97000122070310,262.44000244140625,269.83999633789060,204185400,239.99197387695312
2018-12-07,269.45999145507810,271.22000122070310,262.63000488281250,263.57000732421875,161018900,234.41545104980470
2018-12-10,263.36999511718750,265.16000366210940,258.61999511718750,264.07000732421875,151445900,234.86012268066406
2018-12-11,267.66000366210940,267.86999511718750,262.48001098632810,264.13000488281250,121504400,234.91352844238280
2018-12-12,267.47000122070310,269.00000000000000,265.36999511718750,265.45999145507810,97976700,236.09642028808594
2018-12-13,266.51998901367190,267.48999023437500,264.11999511718750,265.36999511718750,96662700,236.01635742187500
2018-12-14,262.95999145507810,264.02999877929690,259.85000610351560,260.47000122070310,116961100,231.65837097167970
2018-12-17,259.39999389648440,260.64999389648440,253.52999877929688,255.36000061035156,165492300,227.11358642578125
2018-12-18,257.20001220703125,257.95001220703125,253.27999877929688,255.08000183105470,134515100,226.86460876464844
2018-12-19,255.16999816894530,259.39999389648440,249.35000610351562,251.25999450683594,214992800,223.46711730957030
2018-12-20,249.86000061035156,251.61999511718750,244.64999389648438,247.16999816894530,252053400,219.82952880859375
2018-12-21,246.74000549316406,249.71000671386720,239.97999572753906,240.69999694824220,255345600,215.32530212402344
2018-12-24,239.03999328613280,240.83999633789062,234.27000427246094,234.33999633789062,147311600,209.63581848144530
2018-12-26,235.97000122070312,246.17999267578125,233.75999450683594,246.17999267578125,218485400,220.22763061523438
2018-12-27,242.57000732421875,248.28999328613280,238.96000671386720,248.07000732421875,186267300,221.91841125488280
2018-12-28,249.58000183105470,251.39999389648438,246.44999694824220,247.75000000000000,153100200,221.63209533691406
2018-12-31,249.55999755859375,250.19000244140625,247.47000122070312,249.91999816894530,144299400,223.57336425781250
2019-01-02,245.97999572753906,251.21000671386720,245.94999694824220,250.17999267578125,126925200,223.80595397949220
2019-01-03,248.22999572753906,248.57000732421875,243.66999816894530,244.21000671386720,144140700,218.46531677246094
2019-01-04,247.58999633789062,253.11000061035156,247.16999816894530,252.38999938964844,142628800,225.78298950195312
2019-01-07,252.69000244140625,255.94999694824220,251.69000244140625,254.38000488281250,103139100,227.56317138671875
2019-01-08,256.82000732421875,257.30999755859375,254.00000000000000,256.76998901367190,102512600,229.70123291015625
2019-01-09,257.55999755859375,258.91000366210940,256.19000244140625,257.97000122070310,95006600,230.77471923828125
2019-01-10,256.26000976562500,259.16000366210940,255.50000000000000,258.88000488281250,96823900,231.58879089355470
2019-01-11,257.67999267578125,259.01000976562500,257.02999877929690,258.98001098632810,73858100,231.67825317382812
2019-01-14,256.85998535156250,258.29998779296875,256.41000366210940,257.39999389648440,70908200,230.26484680175780
2019-01-15,257.82000732421875,260.70001220703125,257.80999755859375,260.35000610351560,85208300,232.90380859375000
2019-01-16,260.82998657226560,261.97000122070310,260.60000610351560,260.98001098632810,77636700,233.46739196777344
2019-01-17,260.01000976562500,263.92001342773440,259.95999145507810,262.95999145507810,96118400,235.23869323730470
2019-01-18,264.98001098632810,266.98001098632810,263.00000000000000,266.45999145507810,127900300,238.36972045898438
2019-01-22,264.82000732421875,265.05999755859375,261.05999755859375,262.85998535156250,115531200,235.14921569824220
2019-01-23,264.01000976562500,264.79000854492190,260.66000366210940,263.41000366210940,86030300,235.64122009277344
2019-01-24,263.20999145507810,264.20001220703125,262.07998657226560,263.54998779296875,59204100,235.76649475097656
2019-01-25,265.60998535156250,266.70001220703125,263.66000366210940,265.77999877929690,96883400,237.76144409179688
2019-01-28,263.39001464843750,263.82998657226560,261.79000854492190,263.76000976562500,85613700,235.95434570312500
2019-01-29,263.92001342773440,264.54998779296875,262.48001098632810,263.41000366210940,66136300,235.64122009277344
2019-01-30,265.10000610351560,268.51998901367190,264.25000000000000,267.57998657226560,92473700,239.37165832519530
2019-01-31,267.51000976562500,270.47000122070310,267.26998901367190,269.92999267578125,104012100,241.47390747070312
2019-02-01,270.14999389648440,271.20001220703125,269.17999267578125,270.05999755859375,85782500,241.59020996093750
2019-02-04,270.10998535156250,272.02999877929690,269.35998535156250,271.95999145507810,60744800,243.28991699218750
2019-02-05,272.44000244140625,273.44000244140625,271.88000488281250,273.10000610351560,79552800,244.30969238281250
2019-02-06,272.79000854492190,273.33999633789060,271.92001342773440,272.73999023437500,58347800,243.98768615722656
2019-02-07,270.94000244140625,271.54998779296875,268.29000854492190,270.14001464843750,95482000,241.66178894042970
2019-02-08,268.75000000000000,270.57998657226560,267.82998657226560,270.47000122070310,75788900,241.95703125000000
2019-02-11,271.20001220703125,271.48999023437500,270.02999877929690,270.61999511718750,68021400,242.09117126464844
2019-02-12,272.42001342773440,274.51998901367190,272.33999633789060,274.10000610351560,72270200,245.20434570312500
2019-02-13,275.02999877929690,275.92999267578125,274.55999755859375,274.98999023437500,65277200,246.00041198730470
